Date,Open,High,Low,Close,Volume
2018-02-27,42.11477065833186,42.439270627879786,41.89373221115718,41.94781494140625,155712400
2018-02-28,42.15239401571747,42.472193655045075,41.86786853243593,41.88432693481445,151128400
2018-03-01,41.983086768337195,42.274669943930185,40.600426726524184,41.15066909790039,195208000
2018-03-02,40.63334492430652,41.4563582618264,40.55104215533317,41.43519592285156,153816000
2018-03-05,41.20003854497458,41.79495917297271,41.03778681223828,41.5786247253418,113605600
2018-03-06,41.83495250859769,41.91490152976552,41.416391647125984,41.54336929321289,95154000
2018-03-07,41.136560133406576,41.350544470010895,40.97901229082367,41.15772247314453,126814000
2018-03-08,41.26354910857402,41.64918962031567,41.1671416716795,41.60686492919922,95096400
2018-03-09,41.84670731055642,42.32640498834735,41.71267197249416,42.32170104980469,128740800
2018-03-12,42.39459242365057,42.88840187598345,42.37578384715246,42.73085403442383,128828400
2018-03-13,42.935438262301844,43.1494226362358,42.147698911966,42.31935501098633,126774000
2018-03-14,42.40165643034284,42.44868505468864,41.81143589243283,41.95957946777344,117473600
2018-03-15,41.97368252757985,42.382839043917734,41.87257117709006,42.00895309448242,90975200
2018-03-16,42.008956938165156,42.119476175310176,41.76675612179728,41.860816955566406,157618800
2018-03-19,41.69620002332579,41.731470580802444,40.83556254036887,41.2212028503418,133787200
2018-03-20,41.20710754394531,41.573935808897474,41.13656281882672,41.20710754394531,78597600
2018-03-21,41.16007917069106,41.17183722398214,40.271224880308154,40.27357864379883,148219600
2018-03-22,39.974942285902976,40.60513377143826,39.645738314064275,39.704524993896484,165963200
2018-03-23,39.59634667471418,39.95612078420119,38.785091400146484,38.785091400146484,164115200
2018-03-26,39.52110449652672,40.70389201786306,39.137814257363395,40.62629318237305,150164800
2018-03-27,40.84026543979377,41.18593127686234,39.25067549464619,39.5845832824707,163690400
2018-03-28,39.3282845706032,39.97964191762341,38.84388295506285,39.147220611572266,166674000
2018-03-29,39.459957859853,40.38643621375037,39.245973552114656,39.452903747558594,153594000
2018-04-02,39.18484391069471,39.72568201023475,38.67457602874525,39.19424819946289,150347200
2018-04-03,39.41998400778011,39.68099693111579,38.77098054967254,39.596343994140625,121112000
2018-04-04,38.77098338437168,40.44757667074519,38.7451171076255,40.353519439697266,138422000
2018-04-05,40.58162543108533,40.96961612270819,40.46405205931421,40.633358001708984,107732800
2018-04-06,40.203026977373334,40.55809716197049,39.55166968838654,39.593997955322266,140021200
2018-04-09,39.946723641103546,40.70154255952048,39.93966952695415,39.986698150634766,116070800
2018-04-10,40.68038720245141,40.91553394928639,40.334721197559624,40.739173889160156,113634400
2018-04-11,40.49932365855233,40.896722239264896,40.37469616837148,40.5487060546875,89726400
2018-04-12,40.77678448906721,41.15066682941306,40.68977778218014,40.94844055175781,91557200
2018-04-13,41.09893914369185,41.34819406678015,40.88025443918927,41.087181091308594,100497200
2018-04-16,41.15771891831324,41.43048990044364,41.110690304717394,41.34348678588867,86313600
2018-04-17,41.50103757309891,42.07714620383334,41.482225408708985,41.91254425048828,106421600
2018-04-18,41.81143114656128,42.04893159283888,41.59274645355115,41.818485260009766,83018000
2018-04-19,40.859096866198975,41.24238720635028,40.600437601135255,40.633358001708984,139235200
2018-04-20,40.11602666710039,40.26181646642475,38.90031512480177,38.968509674072266,261964400
2018-04-23,39.22952663936423,39.25068898244387,38.585223352747136,38.85564422607422,146062000
2018-04-24,38.95674968831802,39.11194735682978,37.91034768951034,38.31480026245117,134768000
2018-04-25,38.23955349982821,38.89796494806505,38.19017470434135,38.481754302978516,113528400
2018-04-26,38.59226759085532,38.97085384618492,38.415907600882896,38.61578369140625,111852000
2018-04-27,38.56405485568262,38.64165368931231,37.77161170591066,38.169010162353516,142623200
2018-04-30,38.12431471731793,39.330614187081146,38.05612020239575,38.860321044921875,169709600
2018-05-01,39.1307567565656,39.786814362656344,38.86268970628452,39.763301849365234,214277600
2018-05-02,41.20475618707623,41.7973268894039,40.868498120583496,41.51985549926758,266157600
2018-05-03,41.35759593722596,41.73853238035126,41.01898417086866,41.5950927734375,136272800
2018-05-04,41.91490488614925,43.32578527502384,41.8960927170644,43.22702407836914,224805200
2018-05-07,43.544464754959726,44.12998133734006,43.4433533948992,43.539764404296875,169805600
2018-05-08,43.4997724211437,43.78900174509713,43.18937717549417,43.749027252197266,113611200
2018-05-09,43.86661488875496,44.066487418557294,43.55386936653684,44.05708312988281,92844800
2018-05-10,44.1464479588817,44.764881412978816,44.1252820264632,44.68728256225586,111957200
2018-05-11,44.72976515621455,44.86431373655376,44.24821414832079,44.51731491088867,104848800
2018-05-14,44.61645824567123,44.739207039830816,44.3449982374365,44.4134521484375,83115200
2018-05-15,44.0900572551773,44.15851476365606,43.69348924068128,44.00979995727539,94780800
2018-05-16,43.92246295270436,44.486630499953954,43.90593748388413,44.4205322265625,76732400
2018-05-17,44.37804968706794,44.592859196283385,43.990922163660606,44.1396369934082,69176000
2018-05-18,44.186842706146265,44.33319468202338,43.93662664343136,43.9791145324707,73190800
2018-05-21,44.37804907404696,44.67783796727846,44.12075167525206,44.29071044921875,73603200
2018-05-22,44.46774544649757,44.585772159242794,44.09005852495706,44.17975997924805,60962800
2018-05-23,43.98856181662308,44.49607529300221,43.84928754378699,44.46302795410156,80233600
2018-05-24,44.55980772674339,44.57632959413416,43.95551151224936,44.4134521484375,92936000
2018-05-25,44.43232966932365,44.76752505903052,44.295418267574824,44.514949798583984,69844000
2018-05-29,44.28361420727063,44.555074145414395,44.11129265165306,44.354427337646484,90056400
2018-05-30,44.31195325608738,44.37804793294271,44.090062440120306,44.2600212097168,74762000
2018-05-31,44.193917737993985,44.43233037478441,43.938979634333535,44.111297607421875,109931200
2018-06-01,44.375694254144754,44.91153305135482,44.31904012321889,44.90681457519531,93770000
2018-06-04,45.23727284395453,45.657447602342195,45.16881894367543,45.28212356567383,105064800
2018-06-05,45.57483447107491,45.78019978910631,45.40723496193152,45.63148498535156,86264000
2018-06-06,45.70701437299472,45.813237667228265,45.303361532641034,45.78963088989258,83734400
2018-06-07,45.82741524698312,45.84157787725058,45.402518329510784,45.666900634765625,85388800
2018-06-08,45.12633392541683,45.32225870517114,44.7958605631141,45.251441955566406,106627200
2018-06-11,45.16882416048117,45.315176130877504,44.89972340097438,45.14049530029297,73234000
2018-06-12,45.17825644601836,45.466241858992674,45.12160233789778,45.388343811035156,67644400
2018-06-13,45.421404526599694,45.52999069869376,44.95401970299873,45.0153923034668,86553600
2018-06-14,45.21603390272544,45.22075597971517,44.90208241786221,45.03899383544922,86440400
2018-06-15,44.85723627067669,44.8879243714088,44.439420660720806,44.576332092285156,246876800
2018-06-18,44.34972444416655,44.666035210598075,44.18920622118241,44.552730560302734,73939600
2018-06-19,43.70293736342273,43.98384155663083,43.30400644042231,43.832767486572266,134314000
2018-06-20,43.988549731836606,44.18919294793658,43.84219418386442,44.023956298828125,82514800
2018-06-21,44.20099927334401,44.46065945482421,43.65571649412463,43.778465270996094,102847600
2018-06-22,43.9342567006344,43.94133801432939,43.59906131214541,43.65099334716797,108801600
2018-06-25,43.292194819756226,43.65099701866678,42.66193263466796,43.00185012817383,126652400
2018-06-26,43.1954253872837,44.03105307880999,43.08919844521767,43.53533935546875,98276800
2018-06-27,43.72417870729085,44.208088991008594,43.44091529303086,43.47160339355469,101141200
2018-06-28,43.45744467806071,43.95551763707772,43.38662791764364,43.78791809082031,69460800
2018-06-29,43.97438401151009,44.186834221581655,43.17652601033752,43.69584274291992,90950800
2018-07-02,43.39133895622868,44.21280380316202,43.29691543239838,44.18447494506836,70925200
2018-07-03,44.32846146943568,44.366230873687044,43.32523463104901,43.41493606567383,55819200
2018-07-05,43.73126540177672,44.00272905866396,43.499934005229385,43.764312744140625,66416800
2018-07-06,43.7690233133453,44.47954278828729,43.71709127444438,44.3709602355957,69940800
2018-07-09,44.73211483867982,45.010656093993006,44.68490488376607,44.98705291748047,79026400
2018-07-10,45.01775297227096,45.1523015596252,44.892641335763145,44.93277359008789,63756400
2018-07-11,44.496064322031586,44.798212375165356,44.2859769475575,44.34971237182617,75326000
2018-07-12,44.73920826110805,45.182989881568,44.68727621608019,45.09328842163086,72164400
2018-07-13,45.105087292800874,45.28448659280294,45.06259580481476,45.164100646972656,50055600
2018-07-16,45.20896086762819,45.475698835222566,44.949300613980526,45.06496810913086,60172400
2018-07-17,44.79113847703972,45.29157059753824,44.66130836977185,45.19242858886719,62138000
2018-07-18,45.270323498314276,45.27504557512844,44.83362324118064,44.9445686340332,65573600
2018-07-19,44.77698381624712,45.45209689229721,44.77698381624712,45.293941497802734,81147200
2018-07-20,45.270336054005284,45.42376937507211,44.89028980756826,45.19007873535156,82704800
2018-07-23,45.01066634341688,45.31281804782322,44.74628765418702,45.23019790649414,63957600
2018-07-24,45.42848896468058,45.714115244336426,45.334069018717855,45.558319091796875,74791600
2018-07-25,45.572473961837765,45.99501161249821,45.42375915047924,45.98793029785156,66839600
2018-07-26,45.93835302616852,46.25702656183616,45.70229962253,45.84393310546875,76304000
2018-07-27,46.028062364396064,46.075272332840846,44.873761166756026,45.081485748291016,96096000
2018-07-30,45.29865488031646,45.369471634547054,44.63062679730287,44.82891082763672,84118000
2018-07-31,44.92096482906494,45.35530224080693,44.69435196969696,44.918601989746094,157492000
2018-08-01,47.005324226036834,47.62614234463773,46.57570522201476,47.56476974487305,271742800
2018-08-02,47.34759313549567,49.18881044319775,47.293301860039435,48.955116271972656,249616000
2018-08-03,48.870143095602415,49.27379606036052,48.5042595454664,49.09675598144531,133789600
2018-08-06,49.099124686934644,49.394191542024394,48.87959667565522,49.35170364379883,101701600
2018-08-07,49.41070631349122,49.4531942025148,48.806406499558236,48.8890266418457,102349600
2018-08-08,48.638806176044675,49.05425888374201,48.27764474448132,48.92206954956055,90102000
2018-08-09,49.460279922979375,49.51929328647282,48.91027494299363,49.306846618652344,93970400
2018-08-10,49.11970375953087,49.53187849965724,48.95625509336832,49.15997314453125,98444800
2018-08-13,49.581630095853846,49.97011532849168,49.200251013881406,49.47740173339844,103563600
2018-08-14,49.7829742500463,49.8777253230472,49.33289761698768,49.68585205078125,82992000
2018-08-15,49.56030572186097,49.92036630881333,49.349481510093966,49.80192565917969,115230400
2018-08-16,50.15961546611837,50.64759036765416,50.09328899102739,50.53152084350586,114001600
2018-08-17,50.55994196684519,51.628275259237334,50.49361549631433,51.54063034057617,141708000
2018-08-20,51.6638071208938,51.91963571512228,50.955530812932935,51.0384407043457,121150800
2018-08-21,51.355878340657235,51.44826192426324,50.69971597710946,50.93896484375,104639200
2018-08-22,50.71629341891963,51.25164391525928,50.65470196077252,50.94132995605469,76072400
2018-08-23,50.84657586588272,51.41509322466389,50.834734691040765,51.04555892944336,75532800
2018-08-24,51.30848630582317,51.379547797668636,50.955531900064415,51.20425796508789,73905600
2018-08-27,51.43877726016409,51.81542130649859,51.2445364570589,51.62591552734375,82100400
2018-08-28,51.87936369890885,52.24179173927644,51.85804525289221,52.04281234741211,91107200
2018-08-29,52.149419157471115,52.940605483044955,51.97412930067011,52.819793701171875,109019200
2018-08-30,52.883752406159765,54.070526466879734,52.682401847046464,53.30540084838867,195175200
2018-08-31,53.65597804212751,54.215018013869724,53.53516988918056,53.921287536621094,173360400
2018-09-04,54.106052550251725,54.2884485284002,53.68440417256293,54.094207763671875,109560400
2018-09-05,54.24344750288081,54.40452504393614,53.32197943607939,53.74125671386719,133332000
2018-09-06,53.58966845989886,53.854978037999715,52.42184510316312,52.84823226928711,137160000
2018-09-07,52.55212230196686,53.385941946135596,52.282077741674996,52.421836853027344,150479200
2018-09-10,52.338931637986526,52.55212701387265,51.2777042410155,51.71830368041992,158066000
2018-09-11,51.64248940750935,53.13247476524067,51.29901225541865,53.02587890625,142996000
2018-09-12,53.284081020445285,53.29829332034055,52.07598492604216,52.36735153198242,197114800
2018-09-13,52.94770691810222,54.09184398179361,52.7226704156543,53.632293701171875,166825600
2018-09-14,53.47594644082468,53.7341461563761,52.71082095453466,53.023502349853516,127997200
2018-09-17,52.623178686440205,52.812684446957874,51.46720041487374,51.611698150634766,148780400
2018-09-18,51.59038765292616,52.552128970625006,51.43167758208637,51.69698715209961,126286800
2018-09-19,51.758578937629935,52.02388491329451,51.00055928250056,51.727783203125,108495200
2018-09-20,52.17073741523038,52.65397366389171,51.91253405811278,52.12099075317383,106435200
2018-09-21,52.298661822955744,52.436053433548814,51.471944647231396,51.559593200683594,384986800
2018-09-24,51.360609869503946,52.412359900906736,51.31560184008936,52.301025390625,110773600
2018-09-25,52.05466515288594,52.78189247156223,52.04282036510038,52.63265609741211,98217600
2018-09-26,52.350770502397125,53.002194117245956,52.057036371201,52.21337890625,95938800
2018-09-27,53.018768421536556,53.63939620206603,52.95243833953208,53.286441802978516,120724800
2018-09-28,53.24854310635677,53.497269181508,53.06614711716459,53.47358322143555,91717600
2018-10-01,53.99709354812719,54.34530936077399,53.618085623251176,53.83364486694336,94403200
2018-10-02,53.83127647394593,54.48270006163944,53.68441122173111,54.3121452331543,99152800
2018-10-03,54.49454032674915,55.30467388755188,54.430581367745326,54.97304153442383,114619200
2018-10-04,54.66747000693128,55.03937540931181,53.708099950899324,54.00657272338867,128168000
2018-10-05,53.99945772125052,54.106053573442246,52.25127273302901,53.13010025024414,134322000
2018-10-08,52.6373932546599,53.25091493076167,52.161259546536,53.006927490234375,118655600
2018-10-09,52.97613116481118,53.836011397889386,52.64686631869246,53.74125671386719,107564000
2018-10-10,53.40726565940441,53.618089896183506,51.178211501360096,51.251644134521484,167962400
2018-10-11,50.81577776199736,51.99544563029046,50.294639622092426,50.7991943359375,212497600
2018-10-12,52.21337471372891,52.79610429097438,51.36533924220412,52.613704681396484,161351600
2018-10-15,52.38866739351679,52.54737742537575,51.46719931244083,51.48851776123047,123164000
2018-10-16,51.86040350214341,52.82214428676565,51.346371691038044,52.62316131591797,116736000
2018-10-17,52.658701724938695,52.73924048111849,51.95753164617331,52.3957633972168,91541600
2018-10-18,51.60696135100703,52.05229936190943,50.45571806191486,51.17110061645508,130325200
2018-10-19,51.65433781599349,52.41235728414576,51.505101434232195,51.950439453125,132314800
2018-10-22,52.06414613810099,52.90981422454677,51.862799175510744,52.26786422729492,115168400
2018-10-23,51.12608362161625,52.883742166023275,50.85840663676069,52.760562896728516,155071200
2018-10-24,52.729786809714994,53.11590092930237,50.820520206431404,50.9508056640625,163702000
2018-10-25,51.57143198729936,52.440785967945864,51.34402433755995,52.06651306152344,119423200
2018-10-26,51.142668259894265,52.15889100212485,50.37754271730806,51.237422943115234,189033600
2018-10-29,51.922004596336876,52.04044522779363,48.81885860636133,50.27568054199219,183742000
2018-10-30,50.01747846345283,50.972109687595996,49.57214413596426,50.52677536010742,146640000
2018-10-31,51.37481380979864,52.22047811049344,51.313222362929515,51.84383773803711,153435600
2018-11-01,51.88884582940752,52.67292229880161,51.358230453591474,52.6397590637207,233292800
2018-11-02,49.638478362284054,50.60968954752682,48.66252492433643,49.14813232421875,365314800
2018-11-05,48.394845200803,48.41616364806583,46.94276182854421,47.75289535522461,264654800
2018-11-06,47.83107052774979,48.49433887492205,47.77658884210814,48.26930236816406,127531600
2018-11-07,48.79043649902817,49.75928004625563,48.35457582053014,49.73322296142578,133697600
2018-11-08,49.9138823091573,49.94716125572578,49.14608713874183,49.55970001220703,101450400
2018-11-09,48.86084322856062,48.97018679479443,48.076406695494214,48.60411834716797,137463200
2018-11-12,47.3038566025874,47.50590970224583,46.06539725338494,46.15572738647461,204542000
2018-11-13,45.55195754100879,46.87123323822036,45.50916824088011,45.694580078125,187531600
2018-11-14,46.09155124730951,46.22942223730996,44.19701936866865,44.40382766723633,243204000
2018-11-15,44.78177425949028,45.632768656041364,44.42758831620002,45.49965286254883,185915200
2018-11-16,45.28333905087855,46.34589328098323,45.03612451761562,46.00359344482422,147713200
2018-11-19,45.164480443816814,45.330875172656896,43.97356571261881,44.18037033081055,167701200
2018-11-20,42.39994037904801,43.13683603169067,41.720095905860255,42.06952667236328,271300800
2018-11-21,42.72322913338936,42.851593398381944,41.967319942049606,42.02199172973633,124496800
2018-11-23,41.58460159031392,41.97919739438339,40.90951233353466,40.954673767089844,94496000
2018-11-26,41.41821078967106,41.58698130630447,40.47213107904219,41.50853729248047,179994000
2018-11-27,40.76927166930937,41.54420157448215,40.619518191650464,41.418216705322266,165549600
2018-11-28,42.01011249009182,43.09405983928092,41.582237581955496,43.0108642578125,184250000
2018-11-29,43.41970656582618,43.452985511934024,42.24067431047254,42.68043518066406,167080000
2018-11-30,42.85634177965944,42.86585212376688,42.08141558304551,42.44986343383789,158126000
2018-12-03,43.8475839184316,43.96168265082732,43.07503354139538,43.93315887451172,163210000
2018-12-04,43.013225188632596,43.3555249970272,41.90075443848327,42.00059127807617,165377200
2018-12-06,40.8286824944323,41.546560926637476,40.510154974793494,41.53229904174805,172393600
2018-12-07,41.239942476477665,41.47765036264234,40.00623796694149,40.0514030456543,169126400
2018-12-10,39.22179290135247,40.431724914888164,38.82482125087968,40.315250396728516,248104000
2018-12-11,40.80492154480871,40.83582109215089,39.697202333726885,40.08466720581055,189126800
2018-12-12,40.50541699818574,40.86673395300004,40.17738262508479,40.1963996887207,142510800
2018-12-13,40.52680299166999,41.02123563706542,40.3033570855926,40.636146545410156,127594400
2018-12-14,40.17262821859903,40.191645282597655,39.288354691900565,39.33589553833008,162814800
2018-12-17,39.32876329452784,40.01811823997031,38.68219764845337,38.969825744628906,177151600
2018-12-18,39.31212009387407,39.82319045162126,39.07678804833182,39.476139068603516,135366000
2018-12-19,39.45948734110407,39.80416286052456,37.816925883080046,38.24480056762695,196189200
2018-12-20,38.12833539369746,38.53481738866487,36.916027607962675,37.279720306396484,259092000
2018-12-21,37.286846669684195,37.59586754353606,35.56822024442438,35.82969665527344,382978400
2018-12-24,35.216417596506616,36.02462648734003,34.845593919582576,34.902645111083984,148676800
2018-12-26,35.25206043382508,37.374788923388145,34.87648174948443,37.36052703857422,234330000
2018-12-27,37.04437986301618,37.26544998630561,35.672808572906234,37.11806869506836,212468400
2018-12-28,37.438990235956965,37.68145328355887,36.73775273156749,37.13710021972656,169165600
2018-12-31,37.6838164623134,37.88111436747767,37.196514756992805,37.496028900146484,140014000
2019-01-02,36.81856395762742,37.759888517261295,36.66167592649953,37.538818359375,148158800
2019-01-03,34.225166520409374,34.63877937995314,33.75450611274441,33.7996711730957,365248800
2019-01-04,34.35590843708306,35.31149481961843,34.18238275669409,35.242557525634766,234428400
2019-01-07,35.347155776449505,35.37805895693896,34.68157308595714,35.164119720458984,219111200
2019-01-08,35.55158069885025,36.08880268918446,35.30436616393607,35.83445358276367,164101200
2019-01-09,35.96281095519444,36.73298552202173,35.56821876942101,36.4429817199707,180396400
2019-01-10,36.250442609046516,36.599873395186364,35.860601928696866,36.55946350097656,143122800
2019-01-11,36.34076226258162,36.535680732984765,36.015100176105385,36.20051193237305,108092800
2019-01-14,35.8582383168512,35.95807520001544,35.4707732775365,35.656185150146484,129756800
2019-01-15,35.72035038921636,36.461997528565014,35.668054385581975,36.38593292236328,114843600
2019-01-16,36.38830771618193,37.0538902314347,36.36929065835952,36.8304443359375,122278800
2019-01-17,36.65455262702778,37.47702344864449,36.43110665011492,37.04914855957031,119284800
2019-01-18,37.43898716508409,37.529317310673214,37.07767020986163,37.277347564697266,135004000
2019-01-22,37.17988043233495,37.2559450474709,36.278965777015756,36.440608978271484,121576000
2019-01-23,36.64265395320385,36.87798596834581,36.060270599876375,36.587982177734375,92522400
2019-01-24,36.63315398920607,36.72110472601421,36.06978759028488,36.2979850769043,101766000
2019-01-25,36.95880850768255,37.58873636724454,36.683070210489795,37.50078201293945,134142000
2019-01-28,37.032502794745874,37.16086705953069,36.52618756203671,37.15373611450195,104768400
2019-01-29,37.14184928285267,37.58874117410674,36.633154660160066,36.768646240234375,166348800
2019-01-30,38.80581512104906,39.49516658811885,38.08793623919976,39.28123092651367,244439200
2019-01-31,39.48564290460484,40.17261830328575,39.1171950882309,39.5640869140625,162958400
2019-02-01,39.687710489553304,40.167877810725486,39.442868028485435,39.5831184387207,130672400
2019-02-04,39.794672652622886,40.80493103070049,39.76376947096352,40.70746994018555,125982000
2019-02-05,41.09017348977209,41.61788513494221,40.9689438085808,41.40394592285156,144406400
2019-02-06,41.51567416629587,41.7343685781438,41.08780294197454,41.418216705322266,112958400
2019-02-07,40.980825176670464,41.34689723690451,40.491147666218886,40.63377380371094,126966800
2019-02-08,40.342530021324166,40.741204197762116,40.206453704132734,40.681522369384766,95280000
2019-02-11,40.83431541340531,40.87251266502358,40.404605439425765,40.447574615478516,83973600
2019-02-12,40.60751528119588,40.82236839461806,40.51202217536083,40.79610824584961,89134000
2019-02-13,40.91546759362625,41.17567944962109,40.56453820729998,40.62660598754883,89960800
2019-02-14,40.514411986165825,40.88443638975765,40.43563153945899,40.77462387084961,87342800
2019-02-15,40.882046820585664,40.989473368364685,40.52395589952944,40.683902740478516,98507200
2019-02-19,40.51440868525233,40.927405863712345,40.46188839172686,40.8056526184082,75891200
2019-02-20,40.867737712290605,41.3762281593684,40.81999296839519,41.068267822265625,104457600
2019-02-21,41.01334466732138,41.14941731354865,40.655253771464714,40.83668518066406,68998800
2019-02-22,40.96083653927457,41.29982891754432,40.913091800855874,41.292667388916016,75652800
2019-02-25,41.57675106475054,41.984972743412,41.52661672459904,41.59346008300781,87493600
2019-02-26,41.46932649284163,41.84890207691848,41.34041169350497,41.61733627319336,68280800
2019-02-27,41.34995796663316,41.77727823840255,41.23536623787133,41.74624252319336,111341600
2019-02-28,41.614942642381884,41.755790868224764,41.28072225316888,41.335628509521484,112861600
2019-03-01,41.60540008239329,41.81309170032905,41.273569229021284,41.77012252807617,103544800
2019-03-04,41.94200066357132,42.4337783274615,41.53138940887495,41.98019790649414,109744800
2019-03-05,42.001680027599186,42.01600308218327,41.66745963565002,41.90380096435547,78949600
2019-03-06,41.698496846730684,41.89425498024918,41.524226938549475,41.662689208984375,83241600
2019-03-07,41.5075132948063,41.64358960039428,41.06586998808738,41.180458068847656,99185600
2019-03-08,40.660036537223284,41.31653662922078,40.464278397663925,41.27833938598633,95997600
2019-03-11,41.89425565466456,42.76083328628098,41.86083397800015,42.70831298828125,128044000
2019-03-12,42.970913413648546,43.608314858828265,42.82051405104015,43.18815612792969,129870400
2019-03-13,43.508053910775175,43.758718324395794,43.19054613921437,43.37914276123047,124130000
2019-03-14,43.90194565805139,43.94969402855419,43.58205197474232,43.86136245727539,94318000
2019-03-15,44.1287380824745,44.720780702397064,43.86375066246781,44.43191909790039,156171600
2019-03-18,44.35553080588926,44.97383360710313,44.35314120168987,44.88550567626953,104879200
2019-03-19,44.964289676444764,45.11707500703342,44.384180426933895,44.52980422973633,126585600
2019-03-20,44.458184466291875,45.23643780274211,44.1000935130117,44.91893005371094,124140800
2019-03-21,45.36295783215886,46.86932635513335,45.31282350160718,46.57330322265625,204136800
2019-03-22,46.63298702263183,47.19399759999864,45.54439118481218,45.608848571777344,169630800
2019-03-25,45.71866799234534,45.83087012477533,44.54651961316686,45.057395935058594,175381200
2019-03-26,45.75447765967055,46.04572527279197,44.064287847400074,44.59187316894531,199202000
2019-03-27,45.05977089349775,45.30088411777176,44.53457164340934,44.99292755126953,119393600
2019-03-28,45.10753001684638,45.25315383947743,44.76853763227856,45.0526237487793,83121600
2019-03-29,45.31760632946552,45.37728815780185,45.00964605534381,45.34625244140625,94256000
2019-04-01,45.74970242041629,45.759249910216006,44.97145268625358,45.654212951660156,111448000
2019-04-02,45.618394463613456,46.42290786370757,45.608846975321725,46.317867279052734,91062800
2019-04-03,46.13404722749335,46.9099108936737,46.11017304222749,46.6353759765625,93087200
2019-04-04,46.501695947420124,46.87888557356353,46.10779730203793,46.716552734375,76457200
2019-04-05,46.897980862856144,47.05315580507173,46.773841637621636,47.02928161621094,74106400
2019-04-08,46.89080706239274,47.80035732251718,46.87170844484058,47.769325256347656,103526800
2019-04-09,47.82185677668654,48.42583658322132,47.561641238769866,47.6260986328125,143072800
2019-04-10,47.43033165400483,47.92211288383109,47.31096802051758,47.893463134765625,86781200
2019-04-11,47.94837311723572,47.98418075027225,47.373039528521915,47.494789123535156,83603200
2019-04-12,47.55448083017114,47.778885091039584,46.840688483477834,47.47570037841797,111042800
2019-04-15,47.40647039627106,47.70965510465262,47.270394078957786,47.561641693115234,70146400
2019-04-16,47.61653675834375,48.072503017009225,47.401680057339014,47.566402435302734,102785600
2019-04-17,47.63564578548703,48.55236142338571,47.413631135907046,48.492679595947266,115627200
